order_id,order_date,customer_id,product_id,region,quantity,unit_price,discount_percent,fulfillment_days,delivery_delay,returned
5189,2024-04-30,2358,241,West,3,89.35,0,9,0,0
5190,2023-01-23,2580,254,East,8,98.36,5,8,0,0
5191,2023-02-10,1453,362,West,2,103.74,0,6,0,0
5192,2022-07-21,1207,292,North,4,149.04,10,2,0,1
5193,2022-05-31,2931,300,South,3,137.94,10,8,0,1
5194,2022-05-24,1147,332,South,7,279.02,0,4,1,0
5195,2022-10-30,2187,397,South,1,194.82,15,6,0,0
5196,2024-11-19,1515,223,East,2,154.54,10,11,0,0
5197,2023-04-01,1903,306,South,3,445.05,0,6,0,0
5198,2023-03-02,2849,239,North,9,229.67,15,1,0,0
5199,2023-01-07,2023,294,North,3,165.52,20,6,0,0
5200,2023-07-07,2277,215,East,4,453.82,0,3,0,0
5201,2024-04-22,2461,275,West,4,332.08,0,3,0,0
5202,2022-05-10,1564,351,South,3,68.2,0,10,0,0
5203,2024-02-28,2805,200,North,3,173.82,10,11,1,0
5204,2023-02-21,1049,368,South,2,163.46,0,4,0,0
5205,2022-08-17,1615,294,West,6,360.94,5,4,1,0
5206,2023-01-21,2373,377,East,4,484.32,20,7,0,0
5207,2024-05-04,2770,222,North,1,174.0,5,10,0,1
5208,2024-04-29,1996,254,West,7,51.85,5,3,0,0
5209,2024-04-12,2776,275,South,6,236.24,15,6,0,0
5210,2022-03-30,1808,207,West,5,300.14,5,8,0,0
5211,2024-05-21,2506,274,North,3,227.86,20,6,0,0
5212,2024-07-02,1264,381,South,5,411.47,0,2,0,0
5213,2023-10-19,1678,213,North,1,342.3,20,1,0,0
5214,2023-06-28,2129,223,West,3,443.98,15,8,0,0
5215,2024-05-29,1091,385,South,5,185.27,0,11,0,0
5216,2022-05-28,2690,248,East,4,226.56,10,10,0,0
5217,2023-01-09,1161,374,South,9,59.12,10,7,0,0
5218,2024-09-02,2617,323,South,4,245.52,10,6,0,0
5219,2022-08-12,1586,334,North,9,91.84,20,4,0,0
5220,2024-07-15,1122,354,North,5,268.15,5,9,0,0
5221,2022-11-06,2081,309,North,6,439.7,20,10,0,0
5222,2023-12-07,1036,357,South,1,468.45,20,10,0,0
5223,2024-09-07,1320,364,South,2,121.58,5,11,0,0
5224,2023-01-18,1779,337,East,7,316.29,10,4,0,0
5225,2023-10-31,2936,360,North,7,246.12,10,7,0,0
5226,2023-10-18,1738,359,West,1,499.81,5,8,0,0
5227,2023-03-02,1701,268,East,1,138.64,10,2,1,0
5228,2022-03-06,2444,373,North,4,352.27,0,9,1,0
5229,2022-07-22,2449,284,East,8,310.82,10,4,0,0
5230,2023-06-26,1695,200,West,2,371.17,0,4,0,0
5231,2022-07-24,2028,397,West,3,282.89,20,10,0,0
5232,2024-12-13,1964,302,West,3,379.41,15,1,0,0
5233,2024-09-12,2207,384,North,8,449.82,15,2,0,0
5234,2023-01-23,2462,384,West,2,253.62,20,9,0,0
5235,2024-09-30,1374,341,North,8,161.41,5,9,0,0
5236,2022-09-20,1616,333,West,7,459.06,20,4,0,0
5237,2024-06-08,2816,228,East,5,213.88,0,5,1,0
5238,2024-10-01,2188,204,West,8,20.98,15,4,0,0
5239,2023-07-27,1316,325,South,1,451.25,10,6,0,0
5240,2023-06-26,2041,389,East,3,245.37,20,11,0,0
5241,2022-04-12,1895,281,East,5,292.94,20,7,0,0
5242,2022-02-01,2541,222,South,4,262.3,5,10,0,0
5243,2023-02-22,1126,315,East,9,250.86,0,5,0,0
5244,2024-09-11,1236,293,North,5,423.74,15,7,0,0
5245,2024-01-26,1646,365,East,6,467.55,15,11,0,0
5246,2023-12-09,2182,328,East,4,208.18,20,4,0,0
5247,2023-10-13,1303,239,West,9,192.17,0,4,0,0
5248,2024-10-04,2421,344,East,9,326.76,15,3,0,0
5249,2024-07-04,2580,362,North,7,308.83,20,3,0,0
5250,2022-09-10,1520,372,North,1,447.51,0,7,0,0
5251,2023-11-22,2429,228,East,6,368.37,10,2,1,0
5252,2022-08-15,1301,396,North,2,420.54,20,9,0,1
5253,2023-06-09,1052,339,West,1,389.05,10,2,0,0
5254,2022-03-25,1948,238,East,6,130.44,0,2,0,0
5255,2024-08-12,2134,241,South,5,147.84,0,6,0,1
5256,2022-11-23,2655,381,South,7,294.91,5,9,0,0
5257,2024-12-02,1741,258,East,7,474.68,20,10,0,0
5258,2022-01-25,1940,269,West,8,136.87,5,7,0,0
5259,2022-08-02,1631,300,South,8,408.74,5,10,0,0
5260,2023-04-03,1992,272,West,3,134.48,20,10,0,0
5261,2024-02-07,2101,219,South,4,403.76,5,8,1,0
5262,2023-12-29,1691,314,South,7,146.2,0,4,0,0
5263,2023-04-27,2090,312,West,5,85.71,15,8,0,0
5264,2024-08-10,2427,291,South,2,407.76,10,3,0,0
5265,2024-06-29,1887,375,North,8,76.35,10,7,1,0
5266,2022-01-20,2461,303,North,5,352.03,20,9,0,0
5267,2022-07-12,2875,382,West,8,408.39,20,8,1,0
5268,2022-08-09,1741,202,East,9,276.02,20,2,1,0
5269,2022-12-28,2523,211,East,9,132.69,10,6,1,0
5270,2023-01-19,2927,302,West,7,359.52,15,6,0,0
5271,2023-11-13,2748,344,North,6,124.42,0,9,0,0
5272,2022-06-07,1522,314,South,3,63.31,5,4,1,0
5273,2024-04-03,1348,260,West,1,116.21,20,5,0,0
5274,2024-02-26,1200,381,North,3,208.84,15,8,0,0
5275,2024-11-05,2667,224,South,1,323.29,5,6,0,0
5276,2022-07-05,1590,272,West,8,260.23,5,2,0,0
5277,2022-03-01,2569,230,North,6,202.1,5,4,0,0
5278,2022-05-07,1339,379,West,5,242.81,20,11,0,1
5279,2023-01-07,1246,323,South,8,239.26,0,8,0,0
5280,2023-11-12,1017,372,East,3,147.69,15,4,0,0
5281,2023-04-18,2271,360,East,1,122.64,10,5,0,1
5282,2022-11-25,2153,313,North,9,453.44,0,6,0,0
5283,2022-08-13,1956,222,South,5,90.56,20,11,0,0
5284,2023-12-24,1611,250,West,4,188.81,5,4,0,0
5285,2024-12-20,1049,212,East,4,370.19,0,4,1,0
5286,2023-03-02,2578,276,East,3,262.52,20,8,0,0
5287,2024-05-28,1919,264,West,8,202.98,20,6,0,0
5288,2024-08-13,1014,288,East,4,456.5,0,2,0,0
5289,2022-11-14,1934,309,South,4,72.72,10,5,0,0
5290,2022-06-25,2769,204,North,8,23.83,0,7,0,0
5291,2023-08-23,1991,321,West,9,427.16,0,11,0,0
5292,2024-03-02,2255,381,South,3,229.8,20,2,0,0
5293,2024-04-21,2230,272,West,5,192.69,15,8,0,0
5294,2023-06-24,1411,368,North,8,435.37,20,10,0,0
5295,2022-01-03,1172,256,East,3,53.95,20,6,0,0
5296,2022-01-09,1136,365,North,9,481.42,15,10,0,0
5297,2023-09-12,2418,347,East,8,292.29,5,4,0,0
5298,2024-05-22,1435,378,East,9,89.07,10,11,0,1
5299,2024-04-18,1260,242,North,3,279.29,5,2,0,0
5300,2024-03-19,1852,218,South,3,45.74,20,4,0,0
5301,2024-08-19,1171,361,West,2,315.79,15,3,0,0
5302,2022-06-13,1765,285,South,5,69.53,0,5,0,0
5303,2023-04-02,1519,228,North,7,127.17,5,3,0,0
5304,2023-02-16,2006,231,North,3,330.14,10,5,0,0
5305,2022-02-21,1364,328,South,6,24.65,15,5,0,0
5306,2022-03-10,1674,225,North,7,302.77,15,2,0,0
5307,2024-03-05,2189,286,West,2,31.29,20,11,0,0
5308,2023-02-27,1295,290,North,5,288.03,10,9,0,0
5309,2022-01-09,2385,267,South,2,419.7,5,6,0,0
5310,2023-04-11,1935,364,South,9,240.64,15,10,0,0
5311,2024-08-17,1960,242,North,4,435.33,15,10,0,0
5312,2024-04-27,2465,379,East,5,137.66,5,2,0,0
5313,2024-09-30,1529,390,East,2,420.0,15,10,0,0
5314,2023-07-25,1201,374,South,7,163.67,15,11,0,0
5315,2024-06-09,2028,321,West,4,188.25,0,4,0,0
5316,2024-11-11,1575,232,North,6,412.38,15,6,0,0
5317,2024-02-13,2855,252,North,1,200.26,10,2,1,0
5318,2022-01-02,1752,297,West,8,377.89,15,3,0,0
5319,2022-09-28,1915,251,West,7,248.31,20,7,0,1
5320,2022-07-28,1272,311,West,4,297.58,20,8,0,0
5321,2024-10-19,2505,216,South,2,324.12,10,5,0,0
5322,2022-02-05,1265,292,North,2,338.39,0,7,0,0
5323,2024-11-28,2390,263,South,3,480.91,10,3,0,0
5324,2022-11-10,1291,360,North,3,190.15,15,7,0,0
5325,2022-04-27,2525,204,South,8,235.18,0,2,0,0
5326,2022-04-29,2010,201,South,5,334.05,0,5,0,0
5327,2022-10-01,2774,319,North,5,41.45,0,9,1,0
5328,2022-02-14,2934,244,South,9,243.52,0,5,0,1
5329,2022-12-08,1727,356,West,6,354.55,15,11,0,0
5330,2022-03-18,2213,213,West,3,173.29,5,11,0,0
5331,2022-12-29,1005,337,East,2,121.27,5,3,0,0
5332,2023-12-13,1015,295,North,8,401.6,5,9,0,0
5333,2024-08-06,2629,307,East,3,386.01,20,1,0,0
5334,2024-05-20,1190,335,East,1,86.31,20,9,1,0
5335,2022-05-13,2284,208,West,3,25.2,0,9,0,0
5336,2024-05-20,1588,327,South,7,164.53,15,9,0,0
5337,2022-01-09,2805,306,South,2,309.78,15,4,0,1
5338,2022-12-14,2412,228,South,5,47.54,20,9,0,0
5339,2023-05-14,2037,216,South,2,479.7,15,7,0,0
5340,2022-06-06,2611,358,North,8,418.42,10,5,0,0
5341,2023-06-02,1694,360,East,1,158.03,0,7,0,0
5342,2023-12-09,1046,330,East,1,275.97,20,7,0,0
5343,2024-01-04,2915,255,South,9,342.52,5,8,0,0
5344,2024-05-11,1775,207,West,5,219.7,10,9,0,0
5345,2023-07-14,2806,251,East,6,184.69,20,6,1,0
5346,2022-05-26,1769,201,East,6,119.48,10,10,0,0
5347,2024-12-11,2106,231,East,8,321.19,15,2,0,0
5348,2022-09-09,2750,255,West,2,31.8,20,8,0,0
5349,2023-05-01,1264,395,South,2,58.37,15,2,0,0
5350,2023-01-01,2376,240,South,4,43.48,20,10,0,0
5351,2023-12-17,1843,274,East,1,425.24,5,5,0,0
5352,2022-11-18,2600,301,East,8,139.2,0,2,0,1
5353,2022-05-20,2408,367,North,7,158.21,0,4,0,0
5354,2024-06-08,1131,212,North,8,311.48,10,4,0,0
5355,2023-08-26,1081,365,North,8,240.24,0,8,0,0
5356,2024-11-06,2260,207,South,7,355.01,5,10,0,0
5357,2024-01-28,2226,330,South,6,405.79,0,4,1,0
5358,2024-03-10,2657,362,North,4,118.07,20,1,0,0
5359,2024-06-28,1697,343,North,2,200.96,10,10,1,0
5360,2023-08-21,1761,286,South,3,427.27,20,2,0,0
5361,2022-05-13,2780,393,East,3,213.59,5,10,0,0
5362,2023-02-18,2198,241,South,9,193.01,0,11,0,0
5363,2024-11-10,1528,223,West,6,175.57,20,8,0,0
5364,2024-09-15,2927,213,North,4,170.46,10,11,0,0
5365,2022-04-15,2437,390,West,9,92.39,20,3,0,0
5366,2022-02-24,2340,224,South,9,330.39,0,11,0,0
5367,2022-12-27,2241,325,North,4,229.69,5,6,0,0
5368,2022-01-30,1135,277,East,7,55.74,0,7,0,0
5369,2022-10-13,2699,278,East,9,93.7,5,5,0,0
5370,2024-09-26,2730,205,West,2,322.88,10,2,0,0
5371,2023-08-02,1783,244,West,7,85.95,0,2,0,0
5372,2022-01-26,2505,395,East,3,443.5,15,11,0,0
5373,2023-12-07,2440,381,East,5,327.11,0,11,0,1
5374,2024-05-16,2297,298,West,9,286.28,15,5,1,0
5375,2022-03-02,1858,320,West,3,439.55,10,8,0,0
5376,2024-08-03,2884,301,East,5,156.96,5,1,0,0
5377,2022-03-13,1057,238,East,3,232.98,15,8,0,0
5378,2024-08-23,1173,399,North,3,133.62,0,4,0,1
5379,2022-01-16,2843,309,South,1,247.96,15,8,0,0
5380,2023-07-09,2777,381,North,5,95.65,0,10,0,0
5381,2024-03-18,2221,235,South,5,50.41,20,6,0,1
5382,2024-12-10,1696,328,North,6,468.96,10,3,0,0
5383,2022-04-28,2265,336,West,8,192.8,5,1,0,0
5384,2024-10-31,1404,253,North,2,78.24,15,2,0,0
5385,2024-06-27,1241,258,South,5,406.13,5,7,0,0
5386,2022-07-04,2543,209,South,8,109.55,15,6,0,0
5387,2023-04-23,1306,315,North,3,214.83,15,10,0,0
5388,2023-04-28,2909,354,South,2,229.26,15,3,0,0
5389,2024-06-05,2660,333,East,8,317.65,10,4,0,0
5390,2023-08-26,1649,328,North,2,354.64,5,8,0,0
5391,2024-06-09,1099,311,West,3,344.28,0,6,1,0
5392,2022-10-09,1483,376,North,4,312.07,0,11,0,0
5393,2024-06-06,2777,371,North,6,120.42,10,9,1,1
5394,2024-05-24,1773,303,North,1,326.06,0,1,0,0
5395,2024-12-28,1931,254,East,1,429.58,5,4,0,1
5396,2024-03-12,2383,242,South,1,405.02,5,1,0,0
5397,2024-08-27,1295,377,South,9,357.07,15,9,0,0
5398,2023-03-27,2317,203,West,7,31.05,5,2,0,0
5399,2022-01-26,2930,232,West,3,498.49,20,2,0,0
5400,2022-12-29,2625,248,North,3,386.77,5,7,0,0
5401,2023-04-27,1293,302,West,4,68.6,5,1,0,0
5402,2023-03-22,1125,340,North,5,166.42,15,6,0,0
5403,2024-11-09,2495,236,South,7,202.8,10,9,0,0
5404,2023-09-28,1959,237,West,8,65.84,10,9,0,0
5405,2022-05-21,1211,201,South,1,485.7,5,5,0,0
5406,2023-04-08,2432,383,South,7,498.33,10,3,0,0
5407,2023-08-14,1285,391,West,3,357.98,20,5,0,0
5408,2023-12-16,2555,244,South,7,354.1,10,7,1,0
5409,2024-06-21,2569,319,North,1,274.05,0,8,0,1
5410,2022-04-08,2296,286,South,9,379.54,20,1,0,0
5411,2022-12-14,1783,210,East,1,320.29,0,2,0,0
5412,2022-03-13,2087,238,West,7,145.42,15,11,0,0
5413,2022-06-30,1305,226,West,4,397.67,5,10,0,0
5414,2023-09-30,1356,383,South,6,143.51,0,9,0,0
5415,2024-03-26,1792,355,East,2,83.99,10,9,1,0
5416,2022-07-01,1715,386,North,5,325.27,10,1,0,1
5417,2024-02-01,1668,336,West,5,265.93,10,7,0,0
5418,2023-06-07,1107,292,North,2,412.29,0,5,0,0
5419,2024-04-01,1516,332,North,6,460.72,10,2,0,0
5420,2023-03-31,1877,343,East,2,313.1,10,10,0,0
5421,2022-11-05,2826,372,East,3,229.5,15,4,0,0
5422,2023-07-30,2597,391,East,2,425.28,10,8,0,0
5423,2024-03-28,1044,365,North,4,351.42,0,9,0,0
5424,2023-06-14,2587,350,East,2,466.06,0,4,0,0
5425,2024-07-29,2126,302,West,4,30.24,10,10,0,0
5426,2023-05-01,1985,285,South,3,62.81,0,7,0,0
5427,2023-08-24,2122,375,South,1,267.34,10,11,1,0
5428,2024-07-27,2758,387,West,9,393.9,20,9,0,0
5429,2022-01-23,1861,329,East,6,169.49,10,5,0,0
5430,2022-10-03,2171,289,East,8,107.96,15,11,0,0
5431,2023-06-23,2272,237,East,9,412.53,10,2,0,0
5432,2022-06-20,2777,203,West,8,87.15,0,7,0,0
5433,2024-05-03,1712,322,West,1,30.77,0,10,0,1
5434,2023-02-14,2359,322,South,8,115.45,10,6,1,0
5435,2022-12-07,1624,280,South,1,344.46,10,9,0,0
5436,2024-11-24,1847,356,North,1,167.72,20,2,0,0
5437,2022-09-06,2023,268,South,7,287.94,0,11,0,0
5438,2023-06-18,2949,251,West,1,53.07,0,2,0,0
5439,2024-09-16,1547,372,North,8,402.36,10,11,1,0
5440,2022-05-06,1569,351,East,8,104.43,10,11,0,0
5441,2022-08-06,2455,366,East,4,339.43,15,3,0,0
5442,2022-03-01,1810,223,South,3,494.51,10,2,0,0
5443,2023-10-10,1247,311,East,8,112.33,15,7,1,0
5444,2024-12-09,2721,352,East,6,332.73,5,6,0,0
5445,2023-08-17,2170,395,West,6,200.84,15,9,0,0
5446,2022-10-25,2995,309,South,1,54.56,20,8,0,1
5447,2022-06-13,1814,365,East,5,160.88,10,5,0,0
5448,2023-09-11,2214,335,East,1,88.62,10,3,0,0
5449,2023-05-19,1721,334,East,9,466.82,15,4,0,0
5450,2024-12-19,1997,280,North,2,473.28,10,9,0,0
5451,2024-09-16,2185,269,North,7,277.25,15,8,0,0
5452,2024-11-17,2912,382,South,3,244.51,15,5,0,0
5453,2022-11-29,2868,399,South,6,420.09,10,2,1,0
5454,2023-04-18,1613,273,West,1,327.37,5,5,0,0
5455,2022-03-29,2686,397,North,5,79.49,0,4,0,1
5456,2023-03-03,2079,362,North,9,351.94,15,7,0,0
5457,2024-08-27,1067,331,North,6,290.7,5,6,0,0
5458,2023-07-12,1161,242,East,4,359.38,5,9,0,0
5459,2022-12-21,1948,200,South,3,416.63,5,10,0,0
5460,2023-10-29,2364,354,West,2,117.47,5,2,0,0
5461,2024-06-07,1332,324,North,6,98.17,15,11,0,0
5462,2022-07-25,1869,339,North,6,333.69,0,10,0,0
5463,2024-06-22,2040,259,South,4,175.21,0,7,0,0
5464,2024-08-24,1860,306,North,7,457.52,5,11,0,0
5465,2024-04-19,2841,334,South,9,184.15,0,1,0,0
5466,2022-01-23,1593,371,South,8,264.37,15,4,0,1
5467,2023-03-08,1356,304,North,1,124.33,0,5,0,0
5468,2024-08-28,1707,348,South,6,101.28,5,11,0,0
5469,2022-06-13,1308,349,East,5,338.29,15,1,0,0
5470,2023-10-27,1989,383,West,6,446.77,0,6,0,0
5471,2024-12-22,1190,234,West,5,53.43,0,5,0,0
5472,2022-09-23,1596,259,North,5,107.72,0,10,1,0
5473,2023-03-30,2793,253,East,9,183.2,5,4,0,0
5474,2022-06-26,2056,216,North,8,82.62,20,10,0,0
5475,2022-02-24,2567,316,East,3,92.91,5,9,0,0
5476,2024-09-07,1297,338,South,2,33.62,10,4,0,0
5477,2024-11-27,2740,224,West,7,117.54,15,10,1,0
5478,2022-01-02,2575,308,North,7,87.83,10,4,0,0
5479,2023-07-15,1382,310,South,4,474.91,5,10,1,0
5480,2022-03-10,1946,335,West,9,26.34,0,6,0,0
5481,2024-04-21,2918,286,South,2,463.92,20,3,1,0
5482,2022-06-21,1580,262,South,9,242.26,15,8,0,0
5483,2022-05-08,2945,324,East,8,295.11,0,11,1,0
5484,2023-10-04,1847,277,West,8,32.68,10,9,0,0
5485,2022-04-16,1274,207,West,7,375.13,15,8,1,0
5486,2024-11-09,1633,389,East,2,121.69,15,11,0,0
5487,2022-10-18,2399,291,West,3,376.02,10,1,0,0
5488,2022-07-20,2636,380,West,8,232.44,20,4,0,0
5489,2024-09-24,1883,387,South,4,24.85,10,11,0,0
5490,2024-09-09,2557,210,South,1,217.07,15,7,0,0
5491,2023-01-23,2652,317,West,9,98.68,20,1,1,0
5492,2024-11-11,2938,218,South,4,389.57,5,11,0,0
5493,2023-02-18,2854,258,North,2,47.4,0,1,0,0
5494,2024-02-24,2085,298,North,7,367.11,15,1,0,1
5495,2022-10-06,2850,370,West,7,175.06,10,4,1,0
5496,2024-02-24,1935,384,West,6,54.42,0,6,0,0
5497,2024-03-11,2987,274,West,8,330.39,10,4,0,0
5498,2023-07-09,2606,288,East,7,41.27,20,7,0,0
5499,2024-02-24,1352,298,North,8,280.65,15,9,0,0
5500,2023-03-04,2383,377,West,9,77.8,20,1,0,0
5501,2022-08-20,2889,222,South,3,246.88,10,2,0,0
5502,2022-01-05,2081,304,West,5,309.71,5,10,0,0
5503,2023-10-23,1900,223,North,3,64.14,20,7,0,0
5504,2023-08-12,2928,240,South,6,69.85,10,2,1,0
5505,2023-11-02,2166,394,North,1,191.68,10,5,0,0
5506,2024-05-12,2143,224,West,9,206.84,10,9,0,0
5507,2024-12-26,2123,381,West,3,422.59,15,6,0,0
5508,2024-03-01,1505,255,East,3,329.31,15,9,0,0
5509,2023-02-14,1245,228,East,7,115.7,0,8,0,0
5510,2024-12-14,2983,333,South,3,490.71,10,5,0,1
5511,2024-11-19,2843,344,South,4,152.38,10,5,0,0
5512,2023-02-07,1046,381,South,4,33.9,20,6,0,0
5513,2024-04-16,2140,358,West,9,126.13,5,2,0,0
5514,2022-02-11,1677,226,North,1,151.39,5,5,1,0
5515,2024-10-09,2173,342,West,2,329.12,10,11,0,0
5516,2022-11-07,1109,312,West,3,52.24,5,9,0,0
5517,2023-05-14,1113,369,West,2,168.84,5,6,0,0
5518,2023-09-02,1779,211,East,7,195.65,5,2,0,0
5519,2023-12-02,1230,204,South,1,245.06,5,1,0,0
5520,2024-05-16,1900,248,South,3,351.09,10,9,0,0
5521,2022-07-11,1562,322,South,4,472.79,10,9,0,0
5522,2022-05-14,2481,306,North,3,444.79,20,10,0,0
5523,2023-08-23,2932,258,South,4,98.28,0,7,1,0
5524,2023-11-20,2508,300,South,8,448.39,20,3,0,0
5525,2024-03-20,2907,212,West,2,226.92,5,7,0,0
5526,2023-05-05,1185,369,East,4,39.4,5,3,0,0
5527,2022-04-16,1679,334,West,2,326.42,15,5,0,0
5528,2022-05-03,1902,341,South,4,382.76,5,9,0,0
5529,2022-06-07,2648,241,North,4,135.28,20,11,1,0
5530,2022-08-20,2947,307,North,7,119.55,5,10,0,0
5531,2022-04-05,1359,206,East,8,90.62,10,10,0,0
5532,2024-10-11,1546,277,East,6,67.96,10,6,0,0
5533,2023-12-17,2272,300,West,2,246.22,20,10,0,1
5534,2024-03-29,1614,236,West,9,306.73,15,2,1,0
5535,2023-10-08,2676,304,West,7,114.41,10,3,0,1
5536,2023-12-06,2656,304,West,8,35.77,15,6,0,0
5537,2022-05-12,2250,223,North,3,251.89,20,10,0,0
5538,2022-11-29,1012,396,East,1,194.49,5,4,0,0
5539,2024-12-09,1842,289,West,3,76.24,15,2,0,1
5540,2023-04-08,2506,377,West,1,166.21,0,9,1,0
5541,2023-03-24,1756,289,South,7,364.5,5,4,0,0
5542,2023-08-09,2363,277,West,7,41.2,15,10,0,0
5543,2024-09-22,1138,292,North,2,223.05,5,1,1,0
5544,2022-07-05,2979,235,North,6,67.94,10,6,1,0
5545,2024-08-01,2821,252,East,4,380.03,10,4,0,0
5546,2023-12-09,1624,331,North,1,334.85,0,11,0,0
5547,2023-12-07,2815,356,North,6,188.75,20,7,0,0
5548,2023-01-20,1844,252,South,6,276.8,5,3,0,0
5549,2022-05-16,2251,265,East,2,47.12,0,5,0,0
5550,2024-11-01,2875,315,West,1,345.84,5,10,0,0
5551,2022-05-24,2245,350,West,7,200.99,10,6,0,0
5552,2023-09-12,1703,284,East,9,341.12,15,6,0,0
5553,2023-04-11,1746,371,North,5,329.45,0,4,0,0
5554,2023-05-20,1174,203,North,9,435.6,15,5,1,0
5555,2022-05-01,2674,288,West,3,171.74,20,2,1,0
5556,2023-11-19,1036,236,East,5,216.92,5,7,0,0
5557,2024-07-20,1276,373,West,9,131.18,5,7,0,0
5558,2024-11-26,1076,376,East,4,293.53,5,7,0,1
5559,2022-10-07,1395,239,North,8,127.83,15,10,0,0
5560,2024-01-28,1611,336,North,3,203.11,10,4,0,0
5561,2024-01-03,2423,343,East,2,208.26,5,4,0,0
5562,2024-12-25,1666,323,East,3,63.27,5,5,0,0
5563,2023-12-31,1816,243,East,5,326.58,20,9,1,0
5564,2023-08-10,2736,300,North,6,459.68,20,2,1,0
5565,2024-09-11,1919,242,West,4,459.92,10,2,0,0
5566,2022-03-29,2363,388,North,6,20.18,5,9,0,0
5567,2022-12-30,1673,386,South,5,152.9,5,8,0,0
5568,2024-02-12,1373,305,South,8,272.43,15,8,1,0
5569,2024-10-24,1121,379,South,4,135.3,10,1,1,0
5570,2024-11-03,1849,240,North,7,319.18,15,2,0,0
5571,2022-03-04,1518,262,West,9,442.15,15,4,1,1
5572,2023-07-09,2308,228,East,1,176.05,20,10,0,0
5573,2022-10-30,2261,363,South,7,96.93,5,4,0,0
5574,2023-03-31,2041,282,South,5,375.24,10,11,0,0
5575,2022-12-27,2536,275,West,5,88.85,20,9,0,0
5576,2022-10-13,1516,372,South,7,156.39,0,4,0,0
5577,2023-02-06,1972,352,North,5,28.72,0,6,0,0
5578,2022-06-25,1396,361,East,9,181.47,10,8,0,0
5579,2024-11-02,1027,202,North,9,459.56,0,2,1,0
5580,2022-09-02,1520,356,South,1,125.11,0,2,0,0
5581,2022-07-08,1039,341,West,6,468.17,20,9,0,0
5582,2024-03-11,2122,365,West,7,431.47,10,4,0,0
5583,2023-01-29,2377,315,South,6,442.37,10,11,0,0
5584,2023-07-10,2093,239,North,9,185.96,5,7,0,0
5585,2024-01-10,2652,392,West,8,313.92,0,9,0,0
5586,2024-12-29,2427,267,East,7,160.08,20,3,1,0
5587,2023-05-09,2989,297,North,1,131.89,15,2,0,0
5588,2024-05-15,2622,332,West,4,471.74,15,10,0,0
5589,2024-10-25,1523,221,North,9,363.32,15,7,0,0
5590,2023-11-05,2148,337,West,4,407.44,0,2,0,0
5591,2024-04-22,1532,287,North,1,213.33,20,8,1,1
5592,2022-01-18,1997,304,South,4,293.82,20,6,0,0
5593,2022-09-22,1355,268,North,9,472.64,15,11,0,0
5594,2022-05-24,2404,229,South,9,263.57,5,11,0,0
5595,2023-07-19,2727,340,West,9,498.62,20,6,1,0
5596,2022-08-25,1874,361,West,7,487.18,0,3,0,0
5597,2022-08-15,1896,374,South,1,344.8,20,4,0,0
5598,2022-10-22,1894,301,East,9,60.25,20,10,0,0
5599,2024-06-27,1956,395,West,8,31.61,15,5,1,0
5600,2023-05-07,1305,249,West,9,114.89,15,3,0,0
5601,2024-06-19,1343,389,North,1,430.53,5,5,0,0
5602,2022-11-15,2282,306,East,3,461.66,0,9,0,0
5603,2023-06-06,2002,289,West,6,294.02,0,2,0,0
5604,2022-05-30,2247,243,North,8,260.11,20,8,0,0
5605,2024-03-13,1260,290,South,4,360.92,15,6,0,0
5606,2024-11-10,2026,359,East,7,315.95,5,3,1,0
5607,2023-07-16,1782,383,North,5,424.71,10,10,0,0
5608,2024-05-16,1666,325,East,1,462.26,15,6,0,0
5609,2022-08-14,1817,259,East,2,25.09,20,4,0,0
5610,2022-04-30,2870,284,West,6,220.65,10,10,0,1
5611,2024-06-17,1808,330,East,7,75.68,5,4,0,1
5612,2022-12-20,2910,285,North,2,284.69,0,4,0,0
5613,2023-11-21,2870,262,South,2,79.14,10,9,1,0
5614,2023-01-13,2448,369,West,5,204.58,0,1,0,0
5615,2023-11-03,2346,391,South,8,102.99,10,11,0,0
5616,2024-02-07,2832,279,East,8,437.1,20,3,0,0
5617,2022-04-06,2753,363,East,4,189.16,0,2,0,0
5618,2023-09-11,2883,294,South,8,213.15,15,11,0,0
5619,2022-02-11,2613,256,East,1,451.24,0,2,0,0
5620,2022-01-02,2293,247,South,4,432.81,0,4,0,0
5621,2022-04-09,2205,372,South,2,117.63,10,11,0,0
5622,2023-03-03,1595,252,West,9,225.43,5,7,0,0
5623,2023-09-15,2059,388,South,2,273.4,5,9,1,0
5624,2023-03-31,2327,324,West,7,149.71,5,8,0,0
5625,2023-02-03,2899,256,South,8,496.67,10,7,0,0
5626,2022-07-24,1857,251,North,7,323.45,0,7,0,0
5627,2022-07-23,2446,262,East,7,178.23,5,5,0,0
5628,2024-07-12,2019,242,East,4,300.72,10,10,0,1
5629,2024-10-18,1781,297,East,8,303.74,20,10,1,0
5630,2023-06-16,2914,306,North,1,253.29,20,11,0,0
5631,2024-09-16,2600,362,West,4,377.04,10,2,0,0
5632,2023-07-10,1155,342,North,8,172.81,10,5,0,0
5633,2024-01-23,1275,226,West,6,136.45,10,4,0,0
5634,2023-10-04,1524,398,North,3,339.67,0,6,0,0
5635,2023-02-06,2553,338,East,4,127.24,0,10,0,0
5636,2023-05-01,1870,337,East,8,166.17,15,7,0,0
5637,2023-11-29,2116,292,West,2,173.7,5,3,0,0
